,start,end,text,words,speaker
929,3437.455,3439.375,We could camp by the Zambezi.,"[{'word': 'We', 'start': 3437.455, 'end': 3437.575, 'score': 0.917, 'speaker': 'SPEAKER_01'}, {'word': 'could', 'start': 3437.615, 'end': 3437.775, 'score': 0.839, 'speaker': 'SPEAKER_01'}, {'word': 'camp', 'start': 3437.875, 'end': 3438.175, 'score': 0.529, 'speaker': 'SPEAKER_01'}, {'word': 'by', 'start': 3438.335, 'end': 3438.495, 'score': 0.948, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 3438.535, 'end': 3438.635, 'score': 0.872, 'speaker': 'SPEAKER_01'}, {'word': 'Zambezi.', 'start': 3438.675, 'end': 3439.375, 'score': 0.885, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
930,3440.456,3441.676,How cool would that be?,"[{'word': 'How', 'start': 3440.456, 'end': 3440.616, 'score': 0.607, 'speaker': 'SPEAKER_01'}, {'word': 'cool', 'start': 3440.696, 'end': 3440.936, 'score': 0.844, 'speaker': 'SPEAKER_01'}, {'word': 'would', 'start': 3440.976, 'end': 3441.096, 'score': 0.117, 'speaker': 'SPEAKER_01'}, {'word': 'that', 'start': 3441.156, 'end': 3441.336, 'score': 0.876, 'speaker': 'SPEAKER_01'}, {'word': 'be?', 'start': 3441.436, 'end': 3441.676, 'score': 0.86, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
931,3443.556,3446.257,But then... the tarmac ran out.,"[{'word': 'But', 'start': 3443.556, 'end': 3443.736, 'score': 0.878, 'speaker': 'SPEAKER_01'}, {'word': 'then...', 'start': 3443.796, 'end': 3444.136, 'score': 0.87, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 3445.097, 'end': 3445.217, 'score': 0.89, 'speaker': 'SPEAKER_01'}, {'word': 'tarmac', 'start': 3445.277, 'end': 3445.797, 'score': 0.885, 'speaker': 'SPEAKER_01'}, {'word': 'ran', 'start': 3445.877, 'end': 3446.097, 'score': 0.852, 'speaker': 'SPEAKER_01'}, {'word': 'out.', 'start': 3446.177, 'end': 3446.257, 'score': 0.231, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
932,3454.889,3455.949, Don't let this be washboard.,"[{'word': ""Don't"", 'start': 3454.889, 'end': 3454.989, 'score': 0.026, 'speaker': 'SPEAKER_01'}, {'word': 'let', 'start': 3455.009, 'end': 3455.089, 'score': 0.492, 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': 3455.109, 'end': 3455.269, 'score': 0.38, 'speaker': 'SPEAKER_01'}, {'word': 'be', 'start': 3455.289, 'end': 3455.409, 'score': 0.817, 'speaker': 'SPEAKER_01'}, {'word': 'washboard.', 'start': 3455.429, 'end': 3455.949, 'score': 0.553, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
933,3456.149,3457.15,"Oh, God!","[{'word': 'Oh,', 'start': 3456.149, 'end': 3456.27, 'score': 0.641, 'speaker': 'SPEAKER_01'}, {'word': 'God!', 'start': 3456.49, 'end': 3457.15, 'score': 0.723}]",SPEAKER_01
934,3458.21,3458.811,It is!,"[{'word': 'It', 'start': 3458.21, 'end': 3458.55, 'score': 0.785, 'speaker': 'SPEAKER_01'}, {'word': 'is!', 'start': 3458.59, 'end': 3458.811, 'score': 0.818, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
935,3462.652,3465.233,"Chaps, there's about 40 miles to the river now.","[{'word': 'Chaps,', 'start': 3462.652, 'end': 3463.012, 'score': 0.767, 'speaker': 'SPEAKER_01'}, {'word': ""there's"", 'start': 3463.032, 'end': 3463.312, 'score': 0.242, 'speaker': 'SPEAKER_01'}, {'word': 'about', 'start': 3463.392, 'end': 3463.913, 'score': 0.821, 'speaker': 'SPEAKER_01'}, {'word': '40'}, {'word': 'miles', 'start': 3463.973, 'end': 3464.333, 'score': 0.777, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 3464.373, 'end': 3464.493, 'score': 0.814, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 3464.513, 'end': 3464.593, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'river', 'start': 3464.633, 'end': 3464.853, 'score': 0.99, 'speaker': 'SPEAKER_01'}, {'word': 'now.', 'start': 3464.933, 'end': 3465.233, 'score': 0.656, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
936,3465.253,3465.613,40 miles.,"[{'word': '40'}, {'word': 'miles.', 'start': 3465.293, 'end': 3465.613, 'score': 0.471, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
937,3465.633,3466.013,14 miles.,"[{'word': '14'}, {'word': 'miles.', 'start': 3465.653, 'end': 3466.013, 'score': 0.893, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
938,3466.814,3467.534,"No, no, James.","[{'word': 'No,', 'start': 3466.814, 'end': 3466.914, 'score': 0.391, 'speaker': 'SPEAKER_01'}, {'word': 'no,', 'start': 3466.974, 'end': 3467.154, 'score': 0.827, 'speaker': 'SPEAKER_01'}, {'word': 'James.', 'start': 3467.254, 'end': 3467.534, 'score': 0.435, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
939,3467.554,3468.014,40 miles.,"[{'word': '40'}, {'word': 'miles.', 'start': 3467.614, 'end': 3468.014, 'score': 0.878, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
940,3468.774,3471.556,Four zero miles.,"[{'word': 'Four', 'start': 3468.774, 'end': 3470.295, 'score': 0.765, 'speaker': 'SPEAKER_02'}, {'word': 'zero', 'start': 3470.735, 'end': 3471.215, 'score': 0.762, 'speaker': 'SPEAKER_01'}, {'word': 'miles.', 'start': 3471.255, 'end': 3471.556, 'score': 0.552, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
941,3471.636,3471.556,40?,[{'word': '40?'}],
942,3473.616,3473.856,Yes.,"[{'word': 'Yes.', 'start': 3473.616, 'end': 3473.856, 'score': 0.897, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
943,3474.337,3476.838,"I'm afraid that's about the sum of it, yes.","[{'word': ""I'm"", 'start': 3474.337, 'end': 3474.477, 'score': 0.74, 'speaker': 'SPEAKER_01'}, {'word': 'afraid', 'start': 3474.497, 'end': 3474.817, 'score': 0.712, 'speaker': 'SPEAKER_01'}, {'word': ""that's"", 'start': 3474.877, 'end': 3475.777, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'about', 'start': 3475.817, 'end': 3476.017, 'score': 0.916, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 3476.057, 'end': 3476.157, 'score': 0.863, 'speaker': 'SPEAKER_01'}, {'word': 'sum', 'start': 3476.177, 'end': 3476.337, 'score': 0.875, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 3476.377, 'end': 3476.437, 'score': 0.544, 'speaker': 'SPEAKER_01'}, {'word': 'it,', 'start': 3476.477, 'end': 3476.577, 'score': 0.634, 'speaker': 'SPEAKER_01'}, {'word': 'yes.', 'start': 3476.618, 'end': 3476.838, 'score': 0.681, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
944,3484.616,3485.677, I've really battled it.,"[{'word': ""I've"", 'start': 3484.616, 'end': 3484.856, 'score': 0.192, 'speaker': 'SPEAKER_01'}, {'word': 'really', 'start': 3484.896, 'end': 3485.176, 'score': 0.843, 'speaker': 'SPEAKER_01'}, {'word': 'battled', 'start': 3485.236, 'end': 3485.497, 'score': 0.491, 'speaker': 'SPEAKER_01'}, {'word': 'it.', 'start': 3485.577, 'end': 3485.677, 'score': 0.498, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
945,3486.998,3487.838,"Oh, wait, I'm stopping.","[{'word': 'Oh,', 'start': 3486.998, 'end': 3487.098, 'score': 0.484, 'speaker': 'SPEAKER_03'}, {'word': 'wait,', 'start': 3487.138, 'end': 3487.238, 'score': 0.383, 'speaker': 'SPEAKER_03'}, {'word': ""I'm"", 'start': 3487.258, 'end': 3487.438, 'score': 0.299, 'speaker': 'SPEAKER_03'}, {'word': 'stopping.', 'start': 3487.458, 'end': 3487.838, 'score': 0.843, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
946,3487.878,3488.079,What?,"[{'word': 'What?', 'start': 3487.878, 'end': 3488.079, 'score': 0.465, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
947,3489.92,3491.701,"Chaps, I'm breaking down.","[{'word': 'Chaps,', 'start': 3489.92, 'end': 3490.28, 'score': 0.831, 'speaker': 'SPEAKER_03'}, {'word': ""I'm"", 'start': 3490.801, 'end': 3490.901, 'score': 0.519, 'speaker': 'SPEAKER_03'}, {'word': 'breaking', 'start': 3490.941, 'end': 3491.301, 'score': 0.817, 'speaker': 'SPEAKER_03'}, {'word': 'down.', 'start': 3491.381, 'end': 3491.701, 'score': 0.885, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
948,3493.603,3494.123,It's OK.,"[{'word': ""It's"", 'start': 3493.603, 'end': 3493.843, 'score': 0.411, 'speaker': 'SPEAKER_01'}, {'word': 'OK.', 'start': 3493.943, 'end': 3494.123, 'score': 0.544, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
949,3494.163,3494.824,Mine's fine.,"[{'word': ""Mine's"", 'start': 3494.163, 'end': 3494.443, 'score': 0.422, 'speaker': 'SPEAKER_01'}, {'word': 'fine.', 'start': 3494.503, 'end': 3494.824, 'score': 0.614, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
950,3496.245,3496.545,"Oh, no.","[{'word': 'Oh,', 'start': 3496.245, 'end': 3496.345, 'score': 0.808, 'speaker': 'SPEAKER_03'}, {'word': 'no.', 'start': 3496.365, 'end': 3496.545, 'score': 0.748, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
951,3497.185,3497.966,I smell fuel.,"[{'word': 'I', 'start': 3497.185, 'end': 3497.246, 'score': 0.652, 'speaker': 'SPEAKER_03'}, {'word': 'smell', 'start': 3497.266, 'end': 3497.506, 'score': 0.461, 'speaker': 'SPEAKER_03'}, {'word': 'fuel.', 'start': 3497.606, 'end': 3497.966, 'score': 0.789, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
952,3500.188,3506.833,"First job is put something white on, because the tsetse flies are attracted to blue and black.","[{'word': 'First', 'start': 3500.188, 'end': 3500.468, 'score': 0.878, 'speaker': 'SPEAKER_03'}, {'word': 'job', 'start': 3500.508, 'end': 3500.768, 'score': 0.94, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 3500.848, 'end': 3500.928, 'score': 0.546, 'speaker': 'SPEAKER_03'}, {'word': 'put', 'start': 3500.968, 'end': 3501.128, 'score': 0.808, 'speaker': 'SPEAKER_03'}, {'word': 'something', 'start': 3501.168, 'end': 3501.529, 'score': 0.842, 'speaker': 'SPEAKER_03'}, {'word': 'white', 'start': 3501.629, 'end': 3501.969, 'score': 0.926, 'speaker': 'SPEAKER_03'}, {'word': 'on,', 'start': 3502.169, 'end': 3502.269, 'score': 0.861, 'speaker': 'SPEAKER_03'}, {'word': 'because', 'start': 3503.07, 'end': 3503.37, 'score': 0.863, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 3503.43, 'end': 3503.51, 'score': 0.99, 'speaker': 'SPEAKER_03'}, {'word': 'tsetse', 'start': 3503.57, 'end': 3503.951, 'score': 0.767, 'speaker': 'SPEAKER_03'}, {'word': 'flies', 'start': 3503.991, 'end': 3504.391, 'score': 0.749, 'speaker': 'SPEAKER_03'}, {'word': 'are', 'start': 3505.332, 'end': 3505.412, 'score': 0.918, 'speaker': 'SPEAKER_03'}, {'word': 'attracted', 'start': 3505.452, 'end': 3505.912, 'score': 0.862, 'speaker': 'SPEAKER_03'}, {'word': 'to', 'start': 3505.952, 'end': 3506.072, 'score': 0.761, 'speaker': 'SPEAKER_03'}, {'word': 'blue', 'start': 3506.152, 'end': 3506.332, 'score': 0.987, 'speaker': 'SPEAKER_03'}, {'word': 'and', 'start': 3506.412, 'end': 3506.512, 'score': 0.689, 'speaker': 'SPEAKER_03'}, {'word': 'black.', 'start': 3506.573, 'end': 3506.833, 'score': 0.972, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
953,3510.154,3510.855," Oh, shit!","[{'word': 'Oh,', 'start': 3510.154, 'end': 3510.274, 'score': 0.819, 'speaker': 'SPEAKER_03'}, {'word': 'shit!', 'start': 3510.434, 'end': 3510.855, 'score': 0.797, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
954,3511.636,3513.137,All my petrol is falling out.,"[{'word': 'All', 'start': 3511.636, 'end': 3511.756, 'score': 0.935, 'speaker': 'SPEAKER_03'}, {'word': 'my', 'start': 3511.796, 'end': 3511.916, 'score': 0.877, 'speaker': 'SPEAKER_03'}, {'word': 'petrol', 'start': 3511.956, 'end': 3512.336, 'score': 0.743, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 3512.356, 'end': 3512.436, 'score': 0.71, 'speaker': 'SPEAKER_03'}, {'word': 'falling', 'start': 3512.497, 'end': 3512.837, 'score': 0.924, 'speaker': 'SPEAKER_03'}, {'word': 'out.', 'start': 3512.997, 'end': 3513.137, 'score': 0.901, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
955,3514.018,3515.119,"Oh, no, that's bad.","[{'word': 'Oh,', 'start': 3514.018, 'end': 3514.118, 'score': 0.655, 'speaker': 'SPEAKER_03'}, {'word': 'no,', 'start': 3514.178, 'end': 3514.478, 'score': 0.369, 'speaker': 'SPEAKER_03'}, {'word': ""that's"", 'start': 3514.559, 'end': 3514.759, 'score': 0.932, 'speaker': 'SPEAKER_03'}, {'word': 'bad.', 'start': 3514.839, 'end': 3515.119, 'score': 0.924, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
956,3516.2,3518.002,This is the fuel pipe.,"[{'word': 'This', 'start': 3516.2, 'end': 3516.521, 'score': 0.738, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 3517.221, 'end': 3517.321, 'score': 0.629, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 3517.341, 'end': 3517.421, 'score': 0.796, 'speaker': 'SPEAKER_03'}, {'word': 'fuel', 'start': 3517.461, 'end': 3517.702, 'score': 0.719, 'speaker': 'SPEAKER_03'}, {'word': 'pipe.', 'start': 3517.742, 'end': 3518.002, 'score': 0.969, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
957,3518.302,3520.304,This is the fuel.,"[{'word': 'This', 'start': 3518.302, 'end': 3518.583, 'score': 0.762, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 3519.784, 'end': 3519.884, 'score': 0.639, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 3519.904, 'end': 3519.964, 'score': 0.945, 'speaker': 'SPEAKER_03'}, {'word': 'fuel.', 'start': 3520.004, 'end': 3520.304, 'score': 0.743, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
958,3523.968,3525.369,That's your... Thank you.,"[{'word': ""That's"", 'start': 3523.968, 'end': 3524.188, 'score': 0.817, 'speaker': 'SPEAKER_03'}, {'word': 'your...', 'start': 3524.228, 'end': 3524.428, 'score': 0.809, 'speaker': 'SPEAKER_03'}, {'word': 'Thank', 'start': 3524.889, 'end': 3525.129, 'score': 0.902, 'speaker': 'SPEAKER_01'}, {'word': 'you.', 'start': 3525.149, 'end': 3525.369, 'score': 0.912, 'speaker': 'SPEAKER_01'}]",SPEAKER_03
959,3525.63,3528.833,What I could do... Is petrol coming out of your hot car?,"[{'word': 'What', 'start': 3525.63, 'end': 3526.25, 'score': 0.908, 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': 3526.27, 'end': 3526.33, 'score': 0.595, 'speaker': 'SPEAKER_01'}, {'word': 'could', 'start': 3526.35, 'end': 3526.871, 'score': 0.67, 'speaker': 'SPEAKER_01'}, {'word': 'do...', 'start': 3527.191, 'end': 3527.311, 'score': 0.915, 'speaker': 'SPEAKER_01'}, {'word': 'Is', 'start': 3527.391, 'end': 3527.471, 'score': 0.524, 'speaker': 'SPEAKER_01'}, {'word': 'petrol', 'start': 3527.512, 'end': 3527.852, 'score': 0.592, 'speaker': 'SPEAKER_01'}, {'word': 'coming', 'start': 3527.892, 'end': 3528.072, 'score': 0.916, 'speaker': 'SPEAKER_01'}, {'word': 'out', 'start': 3528.112, 'end': 3528.192, 'score': 0.772, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 3528.232, 'end': 3528.272, 'score': 0.838, 'speaker': 'SPEAKER_01'}, {'word': 'your', 'start': 3528.312, 'end': 3528.392, 'score': 0.65, 'speaker': 'SPEAKER_01'}, {'word': 'hot', 'start': 3528.412, 'end': 3528.553, 'score': 0.9, 'speaker': 'SPEAKER_01'}, {'word': 'car?', 'start': 3528.573, 'end': 3528.833, 'score': 0.761, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
960,3529.493,3530.294,Is this a good idea?,"[{'word': 'Is', 'start': 3529.493, 'end': 3529.594, 'score': 0.682, 'speaker': 'SPEAKER_01'}, {'word': 'this', 'start': 3529.614, 'end': 3529.734, 'score': 0.772, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 3529.754, 'end': 3529.774, 'score': 0.115, 'speaker': 'SPEAKER_01'}, {'word': 'good', 'start': 3529.794, 'end': 3529.954, 'score': 0.716, 'speaker': 'SPEAKER_01'}, {'word': 'idea?', 'start': 3530.014, 'end': 3530.294, 'score': 0.904, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
961,3530.314,3530.835,Thank you.,"[{'word': 'Thank', 'start': 3530.314, 'end': 3530.595, 'score': 0.483, 'speaker': 'SPEAKER_01'}, {'word': 'you.', 'start': 3530.775, 'end': 3530.835, 'score': 0.002}]",SPEAKER_01
962,3531.363,3534.187," Well, would one of you fancy standing here with their finger on the end of this?","[{'word': 'Well,', 'start': 3531.363, 'end': 3531.543, 'score': 0.964, 'speaker': 'SPEAKER_03'}, {'word': 'would', 'start': 3531.623, 'end': 3531.764, 'score': 0.909, 'speaker': 'SPEAKER_03'}, {'word': 'one', 'start': 3531.824, 'end': 3531.904, 'score': 0.829, 'speaker': 'SPEAKER_03'}, {'word': 'of', 'start': 3531.944, 'end': 3532.004, 'score': 0.76, 'speaker': 'SPEAKER_03'}, {'word': 'you', 'start': 3532.024, 'end': 3532.124, 'score': 0.821, 'speaker': 'SPEAKER_03'}, {'word': 'fancy', 'start': 3532.184, 'end': 3532.464, 'score': 0.877, 'speaker': 'SPEAKER_03'}, {'word': 'standing', 'start': 3532.505, 'end': 3532.825, 'score': 0.798, 'speaker': 'SPEAKER_03'}, {'word': 'here', 'start': 3532.865, 'end': 3532.985, 'score': 0.764, 'speaker': 'SPEAKER_03'}, {'word': 'with', 'start': 3533.025, 'end': 3533.125, 'score': 0.873, 'speaker': 'SPEAKER_03'}, {'word': 'their', 'start': 3533.145, 'end': 3533.265, 'score': 0.533, 'speaker': 'SPEAKER_03'}, {'word': 'finger', 'start': 3533.286, 'end': 3533.566, 'score': 0.449, 'speaker': 'SPEAKER_01'}, {'word': 'on', 'start': 3533.606, 'end': 3533.666, 'score': 0.755, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 3533.686, 'end': 3533.766, 'score': 0.831, 'speaker': 'SPEAKER_01'}, {'word': 'end', 'start': 3533.786, 'end': 3533.906, 'score': 0.756, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 3533.926, 'end': 3533.986, 'score': 0.736, 'speaker': 'SPEAKER_01'}, {'word': 'this?', 'start': 3534.046, 'end': 3534.187, 'score': 0.615, 'speaker': 'SPEAKER_01'}]",SPEAKER_03
963,3534.227,3534.848,"No, not really.","[{'word': 'No,', 'start': 3534.227, 'end': 3534.347, 'score': 0.544, 'speaker': 'SPEAKER_01'}, {'word': 'not', 'start': 3534.387, 'end': 3534.527, 'score': 0.413, 'speaker': 'SPEAKER_01'}, {'word': 'really.', 'start': 3534.567, 'end': 3534.848, 'score': 0.418, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
964,3535.308,3537.551,Just try to explain so I can understand.,"[{'word': 'Just', 'start': 3535.308, 'end': 3535.488, 'score': 0.824, 'speaker': 'SPEAKER_01'}, {'word': 'try', 'start': 3535.669, 'end': 3535.889, 'score': 0.704, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 3535.989, 'end': 3536.229, 'score': 0.67, 'speaker': 'SPEAKER_01'}, {'word': 'explain', 'start': 3536.289, 'end': 3536.65, 'score': 0.703, 'speaker': 'SPEAKER_01'}, {'word': 'so', 'start': 3536.67, 'end': 3536.81, 'score': 0.984, 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': 3536.89, 'end': 3536.95, 'score': 0.682, 'speaker': 'SPEAKER_01'}, {'word': 'can', 'start': 3536.97, 'end': 3537.13, 'score': 0.837, 'speaker': 'SPEAKER_01'}, {'word': 'understand.', 'start': 3537.171, 'end': 3537.551, 'score': 0.807, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
965,3538.252,3541.877,It's come off... The line from the petrol tank up to the engine goes to there.,"[{'word': ""It's"", 'start': 3538.252, 'end': 3538.512, 'score': 0.616, 'speaker': 'SPEAKER_03'}, {'word': 'come', 'start': 3538.572, 'end': 3538.672, 'score': 0.007, 'speaker': 'SPEAKER_03'}, {'word': 'off...', 'start': 3538.692, 'end': 3538.933, 'score': 0.471, 'speaker': 'SPEAKER_03'}, {'word': 'The', 'start': 3538.953, 'end': 3539.013, 'score': 0.788, 'speaker': 'SPEAKER_03'}, {'word': 'line', 'start': 3539.053, 'end': 3539.293, 'score': 0.85, 'speaker': 'SPEAKER_03'}, {'word': 'from', 'start': 3539.373, 'end': 3539.574, 'score': 0.728, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 3539.594, 'end': 3539.654, 'score': 0.983, 'speaker': 'SPEAKER_03'}, {'word': 'petrol', 'start': 3539.694, 'end': 3540.034, 'score': 0.671, 'speaker': 'SPEAKER_03'}, {'word': 'tank', 'start': 3540.074, 'end': 3540.315, 'score': 0.988, 'speaker': 'SPEAKER_03'}, {'word': 'up', 'start': 3540.475, 'end': 3540.575, 'score': 0.526, 'speaker': 'SPEAKER_03'}, {'word': 'to', 'start': 3540.595, 'end': 3540.635, 'score': 0.856, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 3540.675, 'end': 3540.755, 'score': 0.847, 'speaker': 'SPEAKER_03'}, {'word': 'engine', 'start': 3540.795, 'end': 3541.015, 'score': 0.855, 'speaker': 'SPEAKER_03'}, {'word': 'goes', 'start': 3541.055, 'end': 3541.296, 'score': 0.607, 'speaker': 'SPEAKER_03'}, {'word': 'to', 'start': 3541.316, 'end': 3541.356, 'score': 0.014, 'speaker': 'SPEAKER_03'}, {'word': 'there.', 'start': 3541.536, 'end': 3541.877, 'score': 0.904, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
966,3541.997,3545.161,"So there must be a pipe from... Well, have you just snapped?","[{'word': 'So', 'start': 3541.997, 'end': 3542.097, 'score': 0.851, 'speaker': 'SPEAKER_01'}, {'word': 'there', 'start': 3542.117, 'end': 3542.237, 'score': 0.888, 'speaker': 'SPEAKER_01'}, {'word': 'must', 'start': 3542.257, 'end': 3542.397, 'score': 0.688, 'speaker': 'SPEAKER_01'}, {'word': 'be', 'start': 3542.437, 'end': 3542.517, 'score': 0.754, 'speaker': 'SPEAKER_01'}, {'word': 'a', 'start': 3542.557, 'end': 3542.577, 'score': 0.984, 'speaker': 'SPEAKER_01'}, {'word': 'pipe', 'start': 3542.638, 'end': 3542.878, 'score': 0.921, 'speaker': 'SPEAKER_01'}, {'word': 'from...', 'start': 3542.918, 'end': 3543.078, 'score': 0.812, 'speaker': 'SPEAKER_01'}, {'word': 'Well,', 'start': 3543.098, 'end': 3543.479, 'score': 0.356, 'speaker': 'SPEAKER_01'}, {'word': 'have', 'start': 3543.919, 'end': 3544.3, 'score': 0.247, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 3544.32, 'end': 3544.46, 'score': 0.895, 'speaker': 'SPEAKER_01'}, {'word': 'just', 'start': 3544.5, 'end': 3544.66, 'score': 0.979, 'speaker': 'SPEAKER_01'}, {'word': 'snapped?', 'start': 3544.72, 'end': 3545.161, 'score': 0.931, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
967,3545.701,3546.683,"No, it's come undone.","[{'word': 'No,', 'start': 3545.701, 'end': 3545.862, 'score': 0.912, 'speaker': 'SPEAKER_01'}, {'word': ""it's"", 'start': 3545.962, 'end': 3546.102, 'score': 0.714, 'speaker': 'SPEAKER_01'}, {'word': 'come', 'start': 3546.142, 'end': 3546.302, 'score': 0.862, 'speaker': 'SPEAKER_01'}, {'word': 'undone.', 'start': 3546.342, 'end': 3546.683, 'score': 0.964, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
968,3546.923,3547.604, Why are you helping him?,"[{'word': 'Why', 'start': 3546.923, 'end': 3546.983, 'score': 0.647, 'speaker': 'SPEAKER_01'}, {'word': 'are', 'start': 3547.003, 'end': 3547.083, 'score': 0.18, 'speaker': 'SPEAKER_01'}, {'word': 'you', 'start': 3547.103, 'end': 3547.163, 'score': 0.209, 'speaker': 'SPEAKER_01'}, {'word': 'helping', 'start': 3547.243, 'end': 3547.423, 'score': 0.318, 'speaker': 'SPEAKER_01'}, {'word': 'him?', 'start': 3547.463, 'end': 3547.604, 'score': 0.419, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
969,3548.104,3551.126,"I want Hammond to survive, otherwise we can't see him as Button.","[{'word': 'I', 'start': 3548.104, 'end': 3548.164, 'score': 0.777, 'speaker': 'SPEAKER_01'}, {'word': 'want', 'start': 3548.184, 'end': 3548.364, 'score': 0.489, 'speaker': 'SPEAKER_01'}, {'word': 'Hammond', 'start': 3548.384, 'end': 3548.644, 'score': 0.672, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 3548.684, 'end': 3548.785, 'score': 0.918, 'speaker': 'SPEAKER_01'}, {'word': 'survive,', 'start': 3548.825, 'end': 3549.185, 'score': 0.474, 'speaker': 'SPEAKER_01'}, {'word': 'otherwise', 'start': 3549.225, 'end': 3549.545, 'score': 0.819, 'speaker': 'SPEAKER_01'}, {'word': 'we', 'start': 3549.585, 'end': 3549.665, 'score': 0.952, 'speaker': 'SPEAKER_01'}, {'word': ""can't"", 'start': 3549.705, 'end': 3549.945, 'score': 0.648, 'speaker': 'SPEAKER_01'}, {'word': 'see', 'start': 3549.985, 'end': 3550.106, 'score': 0.941, 'speaker': 'SPEAKER_01'}, {'word': 'him', 'start': 3550.146, 'end': 3550.226, 'score': 0.965, 'speaker': 'SPEAKER_01'}, {'word': 'as', 'start': 3550.286, 'end': 3550.346, 'score': 0.716, 'speaker': 'SPEAKER_01'}, {'word': 'Button.', 'start': 3550.446, 'end': 3551.126, 'score': 0.85, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
970,3551.206,3552.047,"Oh, please!","[{'word': 'Oh,', 'start': 3551.206, 'end': 3551.467, 'score': 0.472, 'speaker': 'SPEAKER_01'}, {'word': 'please!', 'start': 3551.487, 'end': 3552.047, 'score': 0.704, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
971,3553.228,3554.669,Stop it with the Buttons!,"[{'word': 'Stop', 'start': 3553.228, 'end': 3553.548, 'score': 0.944, 'speaker': 'SPEAKER_01'}, {'word': 'it', 'start': 3553.648, 'end': 3553.769, 'score': 0.699, 'speaker': 'SPEAKER_01'}, {'word': 'with', 'start': 3553.789, 'end': 3553.949, 'score': 0.625, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 3553.989, 'end': 3554.089, 'score': 0.713, 'speaker': 'SPEAKER_01'}, {'word': 'Buttons!', 'start': 3554.129, 'end': 3554.669, 'score': 0.886, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
