,start,end,text,words,speaker
654,200.615,204.038,Everyone who comes to the Kalahari takes away a different memory of it.,"[{'word': 'Everyone', 'start': 200.615, 'end': 200.976, 'score': 0.769, 'speaker': 'SPEAKER_00'}, {'word': 'who', 'start': 201.016, 'end': 201.136, 'score': 0.931, 'speaker': 'SPEAKER_00'}, {'word': 'comes', 'start': 201.176, 'end': 201.416, 'score': 0.841, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 201.436, 'end': 201.496, 'score': 0.721, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 201.556, 'end': 201.616, 'score': 0.977, 'speaker': 'SPEAKER_00'}, {'word': 'Kalahari', 'start': 201.656, 'end': 202.177, 'score': 0.834, 'speaker': 'SPEAKER_00'}, {'word': 'takes', 'start': 202.197, 'end': 202.417, 'score': 0.752, 'speaker': 'SPEAKER_00'}, {'word': 'away', 'start': 202.477, 'end': 202.677, 'score': 0.924, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 202.717, 'end': 202.777, 'score': 0.624, 'speaker': 'SPEAKER_00'}, {'word': 'different', 'start': 202.817, 'end': 203.158, 'score': 0.279, 'speaker': 'SPEAKER_00'}, {'word': 'memory', 'start': 203.278, 'end': 203.658, 'score': 0.932, 'speaker': 'SPEAKER_00'}, {'word': 'of', 'start': 203.698, 'end': 203.798, 'score': 0.564, 'speaker': 'SPEAKER_00'}, {'word': 'it.', 'start': 203.878, 'end': 204.038, 'score': 0.505, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
655,204.298,207.841,"Savagery, the simplicity, the vast heat.","[{'word': 'Savagery,', 'start': 204.298, 'end': 204.919, 'score': 0.704, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 204.939, 'end': 205.179, 'score': 0.471, 'speaker': 'SPEAKER_00'}, {'word': 'simplicity,', 'start': 205.359, 'end': 206.16, 'score': 0.584, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 207.121, 'end': 207.221, 'score': 0.913, 'speaker': 'SPEAKER_00'}, {'word': 'vast', 'start': 207.261, 'end': 207.521, 'score': 0.877, 'speaker': 'SPEAKER_00'}, {'word': 'heat.', 'start': 207.561, 'end': 207.841, 'score': 0.67, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
656,208.102,209.663,"Me, I think bumpiness.","[{'word': 'Me,', 'start': 208.102, 'end': 208.342, 'score': 0.744, 'speaker': 'SPEAKER_00'}, {'word': 'I', 'start': 208.542, 'end': 208.642, 'score': 0.849, 'speaker': 'SPEAKER_00'}, {'word': 'think', 'start': 208.682, 'end': 208.962, 'score': 0.733, 'speaker': 'SPEAKER_00'}, {'word': 'bumpiness.', 'start': 209.122, 'end': 209.663, 'score': 0.762, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
657,211.494,217.521," It was as rough as hell, so we were glad when news came through that we were to stop at the next village.","[{'word': 'It', 'start': 211.494, 'end': 211.574, 'score': 0.767, 'speaker': 'SPEAKER_00'}, {'word': 'was', 'start': 211.634, 'end': 211.855, 'score': 0.938, 'speaker': 'SPEAKER_00'}, {'word': 'as', 'start': 211.935, 'end': 212.015, 'score': 0.976, 'speaker': 'SPEAKER_00'}, {'word': 'rough', 'start': 212.195, 'end': 212.415, 'score': 0.906, 'speaker': 'SPEAKER_00'}, {'word': 'as', 'start': 212.475, 'end': 212.575, 'score': 0.749, 'speaker': 'SPEAKER_00'}, {'word': 'hell,', 'start': 212.635, 'end': 212.956, 'score': 0.952, 'speaker': 'SPEAKER_00'}, {'word': 'so', 'start': 213.056, 'end': 213.196, 'score': 0.954, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 213.256, 'end': 213.356, 'score': 0.924, 'speaker': 'SPEAKER_00'}, {'word': 'were', 'start': 213.396, 'end': 213.536, 'score': 0.881, 'speaker': 'SPEAKER_00'}, {'word': 'glad', 'start': 213.576, 'end': 213.877, 'score': 0.903, 'speaker': 'SPEAKER_00'}, {'word': 'when', 'start': 213.937, 'end': 214.097, 'score': 0.834, 'speaker': 'SPEAKER_00'}, {'word': 'news', 'start': 214.177, 'end': 214.437, 'score': 0.777, 'speaker': 'SPEAKER_00'}, {'word': 'came', 'start': 214.497, 'end': 214.718, 'score': 0.868, 'speaker': 'SPEAKER_00'}, {'word': 'through', 'start': 214.798, 'end': 215.038, 'score': 0.685, 'speaker': 'SPEAKER_00'}, {'word': 'that', 'start': 215.078, 'end': 215.198, 'score': 0.88, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 215.218, 'end': 215.298, 'score': 0.924, 'speaker': 'SPEAKER_00'}, {'word': 'were', 'start': 215.318, 'end': 215.458, 'score': 0.877, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 215.478, 'end': 215.578, 'score': 0.949, 'speaker': 'SPEAKER_00'}, {'word': 'stop', 'start': 215.659, 'end': 215.979, 'score': 0.768, 'speaker': 'SPEAKER_00'}, {'word': 'at', 'start': 216.419, 'end': 216.499, 'score': 0.829, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 216.519, 'end': 216.62, 'score': 0.689, 'speaker': 'SPEAKER_00'}, {'word': 'next', 'start': 216.68, 'end': 216.9, 'score': 0.941, 'speaker': 'SPEAKER_00'}, {'word': 'village.', 'start': 217.08, 'end': 217.521, 'score': 0.852, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
658,220.063,232.697,"Obviously, they recognise a truly classy car.","[{'word': 'Obviously,', 'start': 220.063, 'end': 226.09, 'score': 0.772, 'speaker': 'SPEAKER_02'}, {'word': 'they', 'start': 229.914, 'end': 230.114, 'score': 0.257, 'speaker': 'SPEAKER_02'}, {'word': 'recognise', 'start': 230.154, 'end': 230.614, 'score': 0.644, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 231.575, 'end': 231.655, 'score': 0.84, 'speaker': 'SPEAKER_02'}, {'word': 'truly', 'start': 231.696, 'end': 231.976, 'score': 0.616, 'speaker': 'SPEAKER_02'}, {'word': 'classy', 'start': 232.016, 'end': 232.456, 'score': 0.726, 'speaker': 'SPEAKER_02'}, {'word': 'car.', 'start': 232.496, 'end': 232.697, 'score': 0.555, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
659,236.57,239.955, What could they possibly have in mind for us here?,"[{'word': 'What', 'start': 236.57, 'end': 236.79, 'score': 0.626, 'speaker': 'SPEAKER_00'}, {'word': 'could', 'start': 236.891, 'end': 237.071, 'score': 0.795, 'speaker': 'SPEAKER_00'}, {'word': 'they', 'start': 237.111, 'end': 237.331, 'score': 0.596, 'speaker': 'SPEAKER_00'}, {'word': 'possibly', 'start': 237.532, 'end': 238.213, 'score': 0.87, 'speaker': 'SPEAKER_00'}, {'word': 'have', 'start': 238.473, 'end': 238.633, 'score': 0.884, 'speaker': 'SPEAKER_00'}, {'word': 'in', 'start': 238.693, 'end': 238.773, 'score': 0.948, 'speaker': 'SPEAKER_00'}, {'word': 'mind', 'start': 238.833, 'end': 239.154, 'score': 0.82, 'speaker': 'SPEAKER_00'}, {'word': 'for', 'start': 239.254, 'end': 239.474, 'score': 0.85, 'speaker': 'SPEAKER_00'}, {'word': 'us', 'start': 239.535, 'end': 239.655, 'score': 0.726, 'speaker': 'SPEAKER_00'}, {'word': 'here?', 'start': 239.715, 'end': 239.955, 'score': 0.786, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
660,245.123,246.365,It was another challenge.,"[{'word': 'It', 'start': 245.123, 'end': 245.183, 'score': 0.943, 'speaker': 'SPEAKER_00'}, {'word': 'was', 'start': 245.223, 'end': 245.343, 'score': 0.761, 'speaker': 'SPEAKER_00'}, {'word': 'another', 'start': 245.423, 'end': 245.724, 'score': 0.856, 'speaker': 'SPEAKER_00'}, {'word': 'challenge.', 'start': 245.804, 'end': 246.365, 'score': 0.85, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
661,247.106,247.547,Hello.,"[{'word': 'Hello.', 'start': 247.106, 'end': 247.547, 'score': 0.387, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
662,248.468,248.848,Here it is.,"[{'word': 'Here', 'start': 248.468, 'end': 248.648, 'score': 0.708, 'speaker': 'SPEAKER_00'}, {'word': 'it', 'start': 248.688, 'end': 248.748, 'score': 0.9, 'speaker': 'SPEAKER_00'}, {'word': 'is.', 'start': 248.788, 'end': 248.848, 'score': 0.974, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
663,250.922,253.363, Your cars have travelled far and suffered much.,"[{'word': 'Your', 'start': 250.922, 'end': 251.102, 'score': 0.816, 'speaker': 'SPEAKER_00'}, {'word': 'cars', 'start': 251.142, 'end': 251.462, 'score': 0.772, 'speaker': 'SPEAKER_00'}, {'word': 'have', 'start': 251.482, 'end': 251.602, 'score': 0.779, 'speaker': 'SPEAKER_00'}, {'word': 'travelled', 'start': 251.662, 'end': 252.042, 'score': 0.808, 'speaker': 'SPEAKER_00'}, {'word': 'far', 'start': 252.122, 'end': 252.443, 'score': 0.918, 'speaker': 'SPEAKER_00'}, {'word': 'and', 'start': 252.523, 'end': 252.623, 'score': 0.822, 'speaker': 'SPEAKER_00'}, {'word': 'suffered', 'start': 252.703, 'end': 253.003, 'score': 0.874, 'speaker': 'SPEAKER_00'}, {'word': 'much.', 'start': 253.043, 'end': 253.363, 'score': 0.808, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
664,253.383,253.903,"Yes, they have.","[{'word': 'Yes,', 'start': 253.383, 'end': 253.523, 'score': 0.446, 'speaker': 'SPEAKER_00'}, {'word': 'they', 'start': 253.543, 'end': 253.683, 'score': 0.816, 'speaker': 'SPEAKER_00'}, {'word': 'have.', 'start': 253.723, 'end': 253.903, 'score': 0.761, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
665,254.543,261.806,So we will now discover how much performance they've lost in a competition against the clock on a rally special stage.,"[{'word': 'So', 'start': 254.543, 'end': 254.683, 'score': 0.887, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 254.703, 'end': 254.803, 'score': 0.84, 'speaker': 'SPEAKER_00'}, {'word': 'will', 'start': 254.823, 'end': 254.983, 'score': 0.903, 'speaker': 'SPEAKER_00'}, {'word': 'now', 'start': 255.023, 'end': 255.163, 'score': 0.927, 'speaker': 'SPEAKER_00'}, {'word': 'discover', 'start': 255.223, 'end': 255.704, 'score': 0.855, 'speaker': 'SPEAKER_00'}, {'word': 'how', 'start': 255.764, 'end': 255.904, 'score': 0.746, 'speaker': 'SPEAKER_00'}, {'word': 'much', 'start': 255.944, 'end': 256.104, 'score': 0.754, 'speaker': 'SPEAKER_00'}, {'word': 'performance', 'start': 256.164, 'end': 256.664, 'score': 0.88, 'speaker': 'SPEAKER_00'}, {'word': ""they've"", 'start': 256.724, 'end': 256.964, 'score': 0.86, 'speaker': 'SPEAKER_00'}, {'word': 'lost', 'start': 257.044, 'end': 257.424, 'score': 0.872, 'speaker': 'SPEAKER_00'}, {'word': 'in', 'start': 257.964, 'end': 258.044, 'score': 0.83, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 258.084, 'end': 258.104, 'score': 0.992, 'speaker': 'SPEAKER_00'}, {'word': 'competition', 'start': 258.184, 'end': 258.725, 'score': 0.913, 'speaker': 'SPEAKER_00'}, {'word': 'against', 'start': 258.785, 'end': 259.125, 'score': 0.847, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 259.185, 'end': 259.285, 'score': 0.864, 'speaker': 'SPEAKER_00'}, {'word': 'clock', 'start': 259.345, 'end': 259.645, 'score': 0.965, 'speaker': 'SPEAKER_00'}, {'word': 'on', 'start': 259.825, 'end': 259.905, 'score': 0.832, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 259.945, 'end': 259.985, 'score': 0.498, 'speaker': 'SPEAKER_00'}, {'word': 'rally', 'start': 260.165, 'end': 260.565, 'score': 0.963, 'speaker': 'SPEAKER_00'}, {'word': 'special', 'start': 260.685, 'end': 261.165, 'score': 0.823, 'speaker': 'SPEAKER_00'}, {'word': 'stage.', 'start': 261.285, 'end': 261.806, 'score': 0.889, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
666,262.246,263.866,Mine can't have lost any performance.,"[{'word': 'Mine', 'start': 262.246, 'end': 262.446, 'score': 0.884, 'speaker': 'SPEAKER_00'}, {'word': ""can't"", 'start': 262.486, 'end': 262.706, 'score': 0.762, 'speaker': 'SPEAKER_00'}, {'word': 'have', 'start': 262.746, 'end': 262.866, 'score': 0.844, 'speaker': 'SPEAKER_00'}, {'word': 'lost', 'start': 262.906, 'end': 263.146, 'score': 0.788, 'speaker': 'SPEAKER_00'}, {'word': 'any', 'start': 263.246, 'end': 263.386, 'score': 0.947, 'speaker': 'SPEAKER_00'}, {'word': 'performance.', 'start': 263.426, 'end': 263.866, 'score': 0.525, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
667,263.926,265.307,It never added any.,"[{'word': 'It', 'start': 263.926, 'end': 263.986, 'score': 0.8, 'speaker': 'SPEAKER_00'}, {'word': 'never', 'start': 264.006, 'end': 264.186, 'score': 0.834, 'speaker': 'SPEAKER_00'}, {'word': 'added', 'start': 264.266, 'end': 264.466, 'score': 0.86, 'speaker': 'SPEAKER_00'}, {'word': 'any.', 'start': 264.486, 'end': 265.307, 'score': 0.553, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
668,265.467,267.667,And I'm not going to ruin my Mercedes just for a few points.,"[{'word': 'And', 'start': 265.467, 'end': 265.547, 'score': 0.426, 'speaker': 'SPEAKER_00'}, {'word': ""I'm"", 'start': 265.587, 'end': 265.707, 'score': 0.882, 'speaker': 'SPEAKER_00'}, {'word': 'not', 'start': 265.747, 'end': 265.807, 'score': 0.182, 'speaker': 'SPEAKER_00'}, {'word': 'going', 'start': 265.827, 'end': 265.927, 'score': 0.524, 'speaker': 'SPEAKER_00'}, {'word': 'to', 'start': 265.947, 'end': 266.007, 'score': 0.173, 'speaker': 'SPEAKER_00'}, {'word': 'ruin', 'start': 266.027, 'end': 266.207, 'score': 0.53, 'speaker': 'SPEAKER_00'}, {'word': 'my', 'start': 266.227, 'end': 266.347, 'score': 0.858, 'speaker': 'SPEAKER_00'}, {'word': 'Mercedes', 'start': 266.367, 'end': 266.747, 'score': 0.508, 'speaker': 'SPEAKER_00'}, {'word': 'just', 'start': 266.767, 'end': 266.907, 'score': 0.47, 'speaker': 'SPEAKER_00'}, {'word': 'for', 'start': 266.927, 'end': 267.007, 'score': 0.311, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 267.047, 'end': 267.067, 'score': 0.325, 'speaker': 'SPEAKER_00'}, {'word': 'few', 'start': 267.107, 'end': 267.287, 'score': 0.908, 'speaker': 'SPEAKER_00'}, {'word': 'points.', 'start': 267.327, 'end': 267.667, 'score': 0.771, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
669,268.808,271.449,"You're right, you're not, because you're not driving it.","[{'word': ""You're"", 'start': 268.808, 'end': 268.988, 'score': 0.931, 'speaker': 'SPEAKER_00'}, {'word': 'right,', 'start': 269.028, 'end': 269.268, 'score': 0.695, 'speaker': 'SPEAKER_00'}, {'word': ""you're"", 'start': 269.428, 'end': 269.648, 'score': 0.902, 'speaker': 'SPEAKER_00'}, {'word': 'not,', 'start': 269.708, 'end': 269.948, 'score': 0.879, 'speaker': 'SPEAKER_00'}, {'word': 'because', 'start': 270.168, 'end': 270.428, 'score': 0.879, 'speaker': 'SPEAKER_00'}, {'word': ""you're"", 'start': 270.488, 'end': 270.748, 'score': 0.849, 'speaker': 'SPEAKER_00'}, {'word': 'not', 'start': 270.788, 'end': 270.909, 'score': 0.754, 'speaker': 'SPEAKER_00'}, {'word': 'driving', 'start': 270.949, 'end': 271.309, 'score': 0.856, 'speaker': 'SPEAKER_00'}, {'word': 'it.', 'start': 271.369, 'end': 271.449, 'score': 0.701, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
670,271.589,272.029,"Well, who is?","[{'word': 'Well,', 'start': 271.589, 'end': 271.709, 'score': 0.385, 'speaker': 'SPEAKER_00'}, {'word': 'who', 'start': 271.729, 'end': 271.869, 'score': 0.709, 'speaker': 'SPEAKER_00'}, {'word': 'is?', 'start': 271.949, 'end': 272.029, 'score': 0.9, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
671,273.231,282.523," Some say he's seen the Lion King 1,780 times, and that his second best friend is a Cape buffalo.","[{'word': 'Some', 'start': 273.231, 'end': 273.451, 'score': 0.938, 'speaker': 'SPEAKER_00'}, {'word': 'say', 'start': 273.531, 'end': 273.872, 'score': 0.771, 'speaker': 'SPEAKER_00'}, {'word': ""he's"", 'start': 273.992, 'end': 274.212, 'score': 0.911, 'speaker': 'SPEAKER_00'}, {'word': 'seen', 'start': 274.272, 'end': 274.513, 'score': 0.926, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 274.573, 'end': 274.653, 'score': 0.879, 'speaker': 'SPEAKER_00'}, {'word': 'Lion', 'start': 274.693, 'end': 275.053, 'score': 0.906, 'speaker': 'SPEAKER_00'}, {'word': 'King', 'start': 275.174, 'end': 275.434, 'score': 0.891, 'speaker': 'SPEAKER_00'}, {'word': '1,780'}, {'word': 'times,', 'start': 278.097, 'end': 278.558, 'score': 0.771, 'speaker': 'SPEAKER_00'}, {'word': 'and', 'start': 279.098, 'end': 279.198, 'score': 0.71, 'speaker': 'SPEAKER_00'}, {'word': 'that', 'start': 279.218, 'end': 279.339, 'score': 0.754, 'speaker': 'SPEAKER_00'}, {'word': 'his', 'start': 279.379, 'end': 279.499, 'score': 0.944, 'speaker': 'SPEAKER_00'}, {'word': 'second', 'start': 279.599, 'end': 279.979, 'score': 0.818, 'speaker': 'SPEAKER_00'}, {'word': 'best', 'start': 280.06, 'end': 280.3, 'score': 0.921, 'speaker': 'SPEAKER_00'}, {'word': 'friend', 'start': 280.36, 'end': 280.68, 'score': 0.812, 'speaker': 'SPEAKER_00'}, {'word': 'is', 'start': 281.241, 'end': 281.341, 'score': 0.756, 'speaker': 'SPEAKER_00'}, {'word': 'a', 'start': 281.381, 'end': 281.421, 'score': 0.53, 'speaker': 'SPEAKER_00'}, {'word': 'Cape', 'start': 281.521, 'end': 281.822, 'score': 0.912, 'speaker': 'SPEAKER_00'}, {'word': 'buffalo.', 'start': 281.982, 'end': 282.523, 'score': 0.89, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
672,283.444,289.011,"All we know is he's not the Stig, but he is the Stig's African cousin.","[{'word': 'All', 'start': 283.444, 'end': 283.624, 'score': 0.812, 'speaker': 'SPEAKER_00'}, {'word': 'we', 'start': 283.704, 'end': 283.904, 'score': 0.95, 'speaker': 'SPEAKER_00'}, {'word': 'know', 'start': 283.964, 'end': 284.185, 'score': 0.748, 'speaker': 'SPEAKER_00'}, {'word': 'is', 'start': 284.365, 'end': 284.525, 'score': 0.624, 'speaker': 'SPEAKER_00'}, {'word': ""he's"", 'start': 284.885, 'end': 285.086, 'score': 0.863, 'speaker': 'SPEAKER_00'}, {'word': 'not', 'start': 285.146, 'end': 285.326, 'score': 0.731, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 285.366, 'end': 285.466, 'score': 0.82, 'speaker': 'SPEAKER_00'}, {'word': 'Stig,', 'start': 285.506, 'end': 285.907, 'score': 0.752, 'speaker': 'SPEAKER_00'}, {'word': 'but', 'start': 286.427, 'end': 286.568, 'score': 0.998, 'speaker': 'SPEAKER_00'}, {'word': 'he', 'start': 286.628, 'end': 286.728, 'score': 0.832, 'speaker': 'SPEAKER_00'}, {'word': 'is', 'start': 286.828, 'end': 286.948, 'score': 0.678, 'speaker': 'SPEAKER_00'}, {'word': 'the', 'start': 287.008, 'end': 287.128, 'score': 0.897, 'speaker': 'SPEAKER_00'}, {'word': ""Stig's"", 'start': 287.208, 'end': 287.689, 'score': 0.843, 'speaker': 'SPEAKER_00'}, {'word': 'African', 'start': 288.049, 'end': 288.49, 'score': 0.805, 'speaker': 'SPEAKER_00'}, {'word': 'cousin.', 'start': 288.59, 'end': 289.011, 'score': 0.995, 'speaker': 'SPEAKER_00'}]",SPEAKER_00
673,1.823,3.304, He's protecting the important bits.,"[{'word': ""He's"", 'start': 1.823, 'end': 1.983, 'score': 0.424, 'speaker': 'SPEAKER_01'}, {'word': 'protecting', 'start': 2.023, 'end': 2.503, 'score': 0.786, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 2.523, 'end': 2.584, 'score': 0.89, 'speaker': 'SPEAKER_01'}, {'word': 'important', 'start': 2.644, 'end': 3.024, 'score': 0.824, 'speaker': 'SPEAKER_01'}, {'word': 'bits.', 'start': 3.044, 'end': 3.304, 'score': 0.838, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
674,6.286,9.188,"Keen to get going, the three of us fired up our engines.","[{'word': 'Keen', 'start': 6.286, 'end': 6.566, 'score': 0.774, 'speaker': 'SPEAKER_01'}, {'word': 'to', 'start': 6.606, 'end': 6.686, 'score': 0.951, 'speaker': 'SPEAKER_01'}, {'word': 'get', 'start': 6.726, 'end': 6.866, 'score': 0.931, 'speaker': 'SPEAKER_01'}, {'word': 'going,', 'start': 6.946, 'end': 7.266, 'score': 0.991, 'speaker': 'SPEAKER_01'}, {'word': 'the', 'start': 7.387, 'end': 7.547, 'score': 0.904, 'speaker': 'SPEAKER_01'}, {'word': 'three', 'start': 7.567, 'end': 7.767, 'score': 0.859, 'speaker': 'SPEAKER_01'}, {'word': 'of', 'start': 7.807, 'end': 7.867, 'score': 0.76, 'speaker': 'SPEAKER_01'}, {'word': 'us', 'start': 7.927, 'end': 8.027, 'score': 0.75, 'speaker': 'SPEAKER_01'}, {'word': 'fired', 'start': 8.107, 'end': 8.387, 'score': 0.828, 'speaker': 'SPEAKER_01'}, {'word': 'up', 'start': 8.447, 'end': 8.527, 'score': 0.952, 'speaker': 'SPEAKER_01'}, {'word': 'our', 'start': 8.607, 'end': 8.727, 'score': 0.88, 'speaker': 'SPEAKER_01'}, {'word': 'engines.', 'start': 8.807, 'end': 9.188, 'score': 0.594, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
675,9.628,11.109,"Well, when I say three.","[{'word': 'Well,', 'start': 9.628, 'end': 9.828, 'score': 0.88, 'speaker': 'SPEAKER_01'}, {'word': 'when', 'start': 10.048, 'end': 10.188, 'score': 0.964, 'speaker': 'SPEAKER_01'}, {'word': 'I', 'start': 10.248, 'end': 10.328, 'score': 0.862, 'speaker': 'SPEAKER_01'}, {'word': 'say', 'start': 10.348, 'end': 10.669, 'score': 0.847, 'speaker': 'SPEAKER_01'}, {'word': 'three.', 'start': 10.809, 'end': 11.109, 'score': 0.869, 'speaker': 'SPEAKER_01'}]",SPEAKER_01
676,14.351,15.612,It's absolutely dead.,"[{'word': ""It's"", 'start': 14.351, 'end': 14.471, 'score': 0.904, 'speaker': 'SPEAKER_03'}, {'word': 'absolutely', 'start': 14.611, 'end': 15.332, 'score': 0.909, 'speaker': 'SPEAKER_03'}, {'word': 'dead.', 'start': 15.392, 'end': 15.612, 'score': 0.894, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
677,17.033,17.913,Nothing is functioning.,"[{'word': 'Nothing', 'start': 17.033, 'end': 17.333, 'score': 0.904, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 17.393, 'end': 17.473, 'score': 0.522, 'speaker': 'SPEAKER_03'}, {'word': 'functioning.', 'start': 17.513, 'end': 17.913, 'score': 0.808, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
678,17.933,22.536,There is no electrical... You two are not being helpful.,"[{'word': 'There', 'start': 17.933, 'end': 18.053, 'score': 0.883, 'speaker': 'SPEAKER_03'}, {'word': 'is', 'start': 18.093, 'end': 18.173, 'score': 0.66, 'speaker': 'SPEAKER_03'}, {'word': 'no', 'start': 18.273, 'end': 18.434, 'score': 0.904, 'speaker': 'SPEAKER_03'}, {'word': 'electrical...', 'start': 18.494, 'end': 19.014, 'score': 0.917, 'speaker': 'SPEAKER_03'}, {'word': 'You', 'start': 20.655, 'end': 20.835, 'score': 0.916, 'speaker': 'SPEAKER_03'}, {'word': 'two', 'start': 20.895, 'end': 21.115, 'score': 0.784, 'speaker': 'SPEAKER_03'}, {'word': 'are', 'start': 21.516, 'end': 21.616, 'score': 0.944, 'speaker': 'SPEAKER_03'}, {'word': 'not', 'start': 21.656, 'end': 21.796, 'score': 0.861, 'speaker': 'SPEAKER_03'}, {'word': 'being', 'start': 21.856, 'end': 22.096, 'score': 0.844, 'speaker': 'SPEAKER_03'}, {'word': 'helpful.', 'start': 22.136, 'end': 22.536, 'score': 0.96, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
679,22.676,22.936,No.,"[{'word': 'No.', 'start': 22.676, 'end': 22.936, 'score': 0.89, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
680,23.497,25.058,What a stupid thing to say.,"[{'word': 'What', 'start': 23.497, 'end': 23.637, 'score': 0.862, 'speaker': 'SPEAKER_02'}, {'word': 'a', 'start': 23.697, 'end': 23.757, 'score': 0.872, 'speaker': 'SPEAKER_02'}, {'word': 'stupid', 'start': 23.777, 'end': 24.217, 'score': 0.483, 'speaker': 'SPEAKER_02'}, {'word': 'thing', 'start': 24.237, 'end': 24.577, 'score': 0.585, 'speaker': 'SPEAKER_02'}, {'word': 'to', 'start': 24.617, 'end': 24.718, 'score': 0.92, 'speaker': 'SPEAKER_02'}, {'word': 'say.', 'start': 24.778, 'end': 25.058, 'score': 0.984, 'speaker': 'SPEAKER_02'}]",SPEAKER_02
681,26.32,27.721," Interior light, headlight?","[{'word': 'Interior', 'start': 26.32, 'end': 26.74, 'score': 0.655, 'speaker': 'SPEAKER_03'}, {'word': 'light,', 'start': 26.78, 'end': 27.02, 'score': 0.764, 'speaker': 'SPEAKER_03'}, {'word': 'headlight?', 'start': 27.06, 'end': 27.721, 'score': 0.701, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
682,27.921,28.241,Nothing.,"[{'word': 'Nothing.', 'start': 27.921, 'end': 28.241, 'score': 0.874, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
683,28.541,31.242,You don't know how to mend the ignition circuit on a 1981 Lancia Beetle?,"[{'word': 'You', 'start': 28.541, 'end': 28.641, 'score': 0.88, 'speaker': 'SPEAKER_03'}, {'word': ""don't"", 'start': 28.661, 'end': 28.781, 'score': 0.893, 'speaker': 'SPEAKER_03'}, {'word': 'know', 'start': 28.801, 'end': 28.901, 'score': 0.844, 'speaker': 'SPEAKER_03'}, {'word': 'how', 'start': 28.941, 'end': 29.021, 'score': 0.858, 'speaker': 'SPEAKER_03'}, {'word': 'to', 'start': 29.061, 'end': 29.121, 'score': 0.969, 'speaker': 'SPEAKER_03'}, {'word': 'mend', 'start': 29.161, 'end': 29.321, 'score': 0.834, 'speaker': 'SPEAKER_03'}, {'word': 'the', 'start': 29.341, 'end': 29.401, 'score': 0.897, 'speaker': 'SPEAKER_03'}, {'word': 'ignition', 'start': 29.461, 'end': 29.842, 'score': 0.681, 'speaker': 'SPEAKER_03'}, {'word': 'circuit', 'start': 29.882, 'end': 30.222, 'score': 0.771, 'speaker': 'SPEAKER_03'}, {'word': 'on', 'start': 30.262, 'end': 30.342, 'score': 0.73, 'speaker': 'SPEAKER_03'}, {'word': 'a', 'start': 30.382, 'end': 30.402, 'score': 0.018, 'speaker': 'SPEAKER_03'}, {'word': '1981'}, {'word': 'Lancia', 'start': 30.462, 'end': 30.782, 'score': 0.414, 'speaker': 'SPEAKER_03'}, {'word': 'Beetle?', 'start': 30.802, 'end': 31.242, 'score': 0.41, 'speaker': 'SPEAKER_03'}]",SPEAKER_03
